route_pattern,example_url,page_type,source_file,rendering_mode,indexability_expected,found_status_behavior,canonical_expected,canonical_found,robots_meta_found,x_robots_tag_found,title_found,meta_description_found,h1_found,structured_data_types_found,sitemap_included,sitemap_lastmod,hreflang_found,og_tags_found,primary_content_server_visible,answer_block_found,internal_links_found,image_alt_quality,performance_risk,priority,notes
/blog/dscr-vacation-rental-markets-california-2026,https://www.mothebroker.com/blog/dscr-vacation-rental-markets-california-2026,blog,app/blog/dscr-vacation-rental-markets-california-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/dscr-vacation-rental-markets-california-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-02-26T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/dscr-vs-conventional-investment-property-2026,https://www.mothebroker.com/blog/dscr-vs-conventional-investment-property-2026,blog,app/blog/dscr-vs-conventional-investment-property-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/dscr-vs-conventional-investment-property-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-02-15T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/equity-extraction-risks-2026,https://www.mothebroker.com/blog/equity-extraction-risks-2026,blog,app/blog/equity-extraction-risks-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/equity-extraction-risks-2026,direct or helper,yes,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/fha-loans-orange-county-2026,https://www.mothebroker.com/blog/fha-loans-orange-county-2026,blog,app/blog/fha-loans-orange-county-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/fha-loans-orange-county-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,yes,2026-01-16T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/fha-streamline-refinance-guide-2026,https://www.mothebroker.com/blog/fha-streamline-refinance-guide-2026,blog,app/blog/fha-streamline-refinance-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/fha-streamline-refinance-guide-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|BreadcrumbList|ListItem|WebPage|SpeakableSpecification,yes,2026-02-21T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/first-time-homebuyer-guide-orange-county-2026,https://www.mothebroker.com/blog/first-time-homebuyer-guide-orange-county-2026,blog,app/blog/first-time-homebuyer-guide-orange-county-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/first-time-homebuyer-guide-orange-county-2026,not detected in file,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|HowTo|HowToStep,yes,2026-01-16T00:00:00.000Z,not detected,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/fix-and-flip-loan-vs-dscr-comparison-2026,https://www.mothebroker.com/blog/fix-and-flip-loan-vs-dscr-comparison-2026,blog,app/blog/fix-and-flip-loan-vs-dscr-comparison-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/fix-and-flip-loan-vs-dscr-comparison-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-01T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/fix-and-flip-loans-wholesale-broker-2026,https://www.mothebroker.com/blog/fix-and-flip-loans-wholesale-broker-2026,blog,app/blog/fix-and-flip-loans-wholesale-broker-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/fix-and-flip-loans-wholesale-broker-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/foreign-national-mortgage-loans-2026,https://www.mothebroker.com/blog/foreign-national-mortgage-loans-2026,blog,app/blog/foreign-national-mortgage-loans-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/foreign-national-mortgage-loans-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem,yes,2026-02-17T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-adjustable-vs-fixed-rate-comparison-2026,https://www.mothebroker.com/blog/hecm-adjustable-vs-fixed-rate-comparison-2026,blog,app/blog/hecm-adjustable-vs-fixed-rate-comparison-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-adjustable-vs-fixed-rate-comparison-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-06T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-counseling-requirements-2026,https://www.mothebroker.com/blog/hecm-counseling-requirements-2026,blog,app/blog/hecm-counseling-requirements-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-counseling-requirements-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-01-22T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-for-purchase-2026,https://www.mothebroker.com/blog/hecm-for-purchase-2026,blog,app/blog/hecm-for-purchase-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-for-purchase-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-01-26T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-for-purchase-reverse-mortgage-home-buying-2026,https://www.mothebroker.com/blog/hecm-for-purchase-reverse-mortgage-home-buying-2026,blog,app/blog/hecm-for-purchase-reverse-mortgage-home-buying-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-for-purchase-reverse-mortgage-home-buying-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-23T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-line-of-credit-growth-compound-2026,https://www.mothebroker.com/blog/hecm-line-of-credit-growth-compound-2026,blog,app/blog/hecm-line-of-credit-growth-compound-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-line-of-credit-growth-compound-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-04-01T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-loan-limits-maximum-claim-2026,https://www.mothebroker.com/blog/hecm-loan-limits-maximum-claim-2026,blog,app/blog/hecm-loan-limits-maximum-claim-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-loan-limits-maximum-claim-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-payment-plan-options-2026,https://www.mothebroker.com/blog/hecm-payment-plan-options-2026,blog,app/blog/hecm-payment-plan-options-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-payment-plan-options-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-02-26T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-principal-limit-factors-2026,https://www.mothebroker.com/blog/hecm-principal-limit-factors-2026,blog,app/blog/hecm-principal-limit-factors-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-principal-limit-factors-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-05T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-pros-cons-2026,https://www.mothebroker.com/blog/hecm-pros-cons-2026,blog,app/blog/hecm-pros-cons-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-pros-cons-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-01-22T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-refinance-existing-reverse-mortgage-2026,https://www.mothebroker.com/blog/hecm-refinance-existing-reverse-mortgage-2026,blog,app/blog/hecm-refinance-existing-reverse-mortgage-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-refinance-existing-reverse-mortgage-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-02-19T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-trust-ownership-requirements-2026,https://www.mothebroker.com/blog/hecm-trust-ownership-requirements-2026,blog,app/blog/hecm-trust-ownership-requirements-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-trust-ownership-requirements-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-04T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/hecm-vs-heloc-seniors-2026,https://www.mothebroker.com/blog/hecm-vs-heloc-seniors-2026,blog,app/blog/hecm-vs-heloc-seniors-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/hecm-vs-heloc-seniors-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-01-22T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloan-vs-cash-out-refinance-2026,https://www.mothebroker.com/blog/heloan-vs-cash-out-refinance-2026,blog,app/blog/heloan-vs-cash-out-refinance-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloan-vs-cash-out-refinance-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|FAQPage|Question|Answer,yes,2026-01-16T00:00:00.000Z,not detected,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-after-refinancing-timing-qualification-2026,https://www.mothebroker.com/blog/heloc-after-refinancing-timing-qualification-2026,blog,app/blog/heloc-after-refinancing-timing-qualification-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-after-refinancing-timing-qualification-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|BreadcrumbList|ListItem|WebPage|SpeakableSpecification,yes,2026-03-26T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-bridge-financing-home-purchase-2026,https://www.mothebroker.com/blog/heloc-bridge-financing-home-purchase-2026,blog,app/blog/heloc-bridge-financing-home-purchase-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-bridge-financing-home-purchase-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-07T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-complete-guide-2026,https://www.mothebroker.com/blog/heloc-complete-guide-2026,blog,app/blog/heloc-complete-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-complete-guide-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,yes,2026-01-22T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-down-payment-investment-property-2026,https://www.mothebroker.com/blog/heloc-down-payment-investment-property-2026,blog,app/blog/heloc-down-payment-investment-property-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-down-payment-investment-property-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-05T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-draw-period-repayment-guide-2026,https://www.mothebroker.com/blog/heloc-draw-period-repayment-guide-2026,blog,app/blog/heloc-draw-period-repayment-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-draw-period-repayment-guide-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-02-26T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-draw-period-strategies-2026,https://www.mothebroker.com/blog/heloc-draw-period-strategies-2026,blog,app/blog/heloc-draw-period-strategies-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-draw-period-strategies-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|BreadcrumbList|ListItem|WebPage|SpeakableSpecification,yes,2026-04-01T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-emergency-fund-strategy-2026,https://www.mothebroker.com/blog/heloc-emergency-fund-strategy-2026,blog,app/blog/heloc-emergency-fund-strategy-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-emergency-fund-strategy-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem,yes,2026-02-28T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-freeze-reduction-lender-rights-2026,https://www.mothebroker.com/blog/heloc-freeze-reduction-lender-rights-2026,blog,app/blog/heloc-freeze-reduction-lender-rights-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-freeze-reduction-lender-rights-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|ImageObject|SpeakableSpecification|FAQPage|Question|Answer|BreadcrumbList|ListItem,yes,2026-03-02T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/heloc-interest-rate-forecast-california-2026,https://www.mothebroker.com/blog/heloc-interest-rate-forecast-california-2026,blog,app/blog/heloc-interest-rate-forecast-california-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/heloc-interest-rate-forecast-california-2026,direct or helper,,,yes,yes,yes,Article|FinancialProduct|Offer|Person|Organization|ImageObject|WebPage|SpeakableSpecification|FAQPage|Question|Answer|BreadcrumbList|ListItem|LocalBusiness|State,yes,2026-03-01T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
